Country,Country_Code,Year,Value,UNIT_MEASURE,OBS_STATUS,Indicator,Indicator_Code,processed_at,indicator_clean,connection_type
Ghana,GHA,2001,0.2,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Ghana,GHA,2000,0.154,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2024,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2023,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2022,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2021,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2020,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2019,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2018,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2017,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2016,94.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2015,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2014,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2013,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2012,65.0,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2011,65.0,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2010,65.0,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2009,65.1,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2008,58.0,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2007,51.6,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2006,45.3,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2005,39.1,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2004,32.9,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2003,28.3,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2002,23.7,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2001,21.2,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Gibraltar,GIB,2000,19.1,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2024,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2023,85.0,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2022,83.2,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2021,78.5,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2020,78.1,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2019,75.7,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2018,72.2,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2017,69.9,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2016,69.1,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2015,66.8,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2014,63.2,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2013,59.9,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2012,55.1,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2011,51.7,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2010,44.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2009,42.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2008,38.2,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2007,35.9,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2006,32.3,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2005,24.0,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2004,21.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2003,17.8,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2002,14.7,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2001,10.9,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greece,GRC,2000,9.14,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2024,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2023,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2022,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2021,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2020,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2019,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2018,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2017,69.5,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2016,68.5,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2015,67.6,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2014,66.7,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2013,65.8,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2012,64.9,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2011,64.0,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2010,63.0,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2009,62.8,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2008,62.8,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2007,61.1,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2006,59.4,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2005,57.7,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2004,56.1,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2003,54.5,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2002,44.2,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2001,35.5,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Greenland,GRL,2000,31.7,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Grenada,GRD,2024,,Percentage,Missing,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Grenada,GRD,2023,74.1,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
Grenada,GRD,2022,74.3,Percentage,Regular,Individuals using the Internet (% of population),IT.NET.USER.ZS,2025-09-30 18:52:59,Individuals using the Internet (% of population),unknown
